-2892,8105,-353,17,10,-8,-2527,268,777
-2849,8027,-300,10,9,-10,6,327,-177
-2968,7939,-320,6,11,-7,6,327,-177
-2917,8019,-361,0,10,-4,-246,459,-136
-2898,8097,-398,-10,10,-6,-246,459,-136
-2884,8062,-414,-19,6,-10,-499,347,-259
-2943,8042,-357,-28,5,-9,-499,97,-284
-2937,8080,-314,-35,5,-6,-753,356,-269
-2929,8205,-343,-39,3,-5,-753,356,-269
-2947,8263,-345,-49,-2,-11,-753,356,-269
-2933,8181,-347,-61,-8,-19,-753,356,-269
-3060,8144,-253,-62,-12,-24,-1260,-9,-795
-2869,8128,-255,-67,-16,-31,-1260,-9,-795
-2820,8072,-103,-69,-12,-39,-1260,-9,-795
-2898,7871,-164,-68,-8,-45,-1260,-189,-1112
-2857,7904,-171,-63,-3,-50,-1260,-38,-1409
-2835,7964,-29,-59,-2,-56,-1260,-38,-1409
-2839,7914,50,-53,3,-65,-1260,-38,-1409
-2763,8128,216,-45,13,-73,-1260,-38,-1409
-2632,8283,322,-54,31,-84,-1260,-38,-1409
-2734,8535,408,-59,42,-94,-1006,1044,-2752
-2896,8214,-105,-43,46,-102,-1006,1044,-2752
-2849,8802,234,-57,57,-109,-1006,1044,-2752
-2998,8474,201,-74,70,-112,-1006,1044,-2752
-2269,7736,236,-116,85,-111,-2020,2613,-3297
-2697,7386,-437,-74,96,-114,-2020,2613,-3297
-3166,8136,-558,-31,89,-124,-2020,2613,-3297
-3093,8072,-128,-40,81,-123,-753,2545,-3393
-3179,7871,-39,-41,82,-121,-753,2530,-3362
-3181,7791,-109,-43,88,-115,-753,2530,-3362
-3531,7685,-792,-49,76,-113,-753,2530,-3362
-3257,7558,-707,-17,88,-105,-753,2530,-3362
-3068,7419,-244,-26,70,-101,-499,2034,-2839
-3296,7291,-308,-28,64,-91,-499,2034,-2839
-3169,7255,-119,-32,62,-75,-499,2034,-2839
-3078,7054,-54,-46,65,-52,-499,2034,-2839
-3214,6867,-99,-59,69,-24,-1006,1971,-685
-3300,6468,-351,-68,68,2,-1260,2179,158
-3281,6287,-498,-71,59,33,-1260,2179,158
-3062,5816,-531,-68,51,76,-1260,2179,158
-3175,5841,-361,-70,41,116,-1260,1178,3352
-3333,5662,-501,-81,30,134,-1513,842,3896
-3376,5392,-808,-73,19,150,-1513,842,3896
-3933,5523,-1107,-67,-2,167,-1260,-150,4733
-4214,5742,-1175,-66,-38,164,-1260,-150,4733
-3541,5154,-1125,-37,-63,187,-753,-2076,5651
-4128,4316,-1548,72,-55,205,1020,-1581,5863
-3798,7384,2107,50,-46,268,767,-1313,7420
-5542,6388,1218,81,-36,337,1273,-1311,9457
-5292,7763,-5492,-11,-108,300,1273,-1311,9457
-4820,15396,-601,-30,-201,275,-499,-6105,7458
205,9990,1349,15,-181,251,-499,-6105,7458
-470,9287,1683,22,-132,138,-499,-6105,7458
-984,9867,814,13,-63,145,-499,-6105,7458
-1945,8501,363,5,-29,101,6,-768,2663
-2347,7884,451,64,-19,67,6,-768,2663
-2347,8013,429,110,-17,36,1780,-912,1256
-2574,7853,-818,121,-2,16,1780,-115,809
-2994,8320,-589,100,-7,6,1780,-115,809
-2966,8589,-427,70,-8,4,1780,-115,809
-2837,8675,-648,31,-11,-1,513,-470,-315
-3025,8689,-441,-15,-16,-17,513,-470,-315
-3070,8541,-435,-47,-20,-34,513,-470,-315
-3240,8466,-222,-65,-30,-59,513,-470,-315
-2173,8132,156,-82,-62,-119,-1513,-1544,-3483
-2396,8328,68,-76,-48,-144,-1513,-1544,-3483
-1843,8417,-175,-82,-45,-176,-1513,-1544,-3483
-2683,8552,-343,-83,-33,-205,-1513,-1544,-3483
-3183,8447,-205,-89,-24,-239,-1513,-1544,-3483
-2693,8060,373,-83,-24,-254,-1513,-1544,-3483
-1435,7226,541,-80,-18,-294,-1513,-540,-7947
-4781,10664,-806,-108,28,-325,-1513,-540,-7947
-11664,13658,1468,-260,89,-468,-4300,2493,-12769
-3890,11287,800,-248,18,-492,-4300,2493,-12769
-970,14232,2710,-457,117,-493,-4300,2493,-12769
-1031,15708,2857,-624,158,-532,-4300,2493,-12769
-3052,11914,292,-545,87,-644,-8861,2390,-18063
-1947,15589,1908,-681,117,-725,-11142,3477,-20275
-3082,15999,1230,-806,118,-786,-11142,3477,-20275
-5490,15999,-1347,-658,101,-946,-10889,3222,-26404
-4734,15999,-214,-684,87,-1149,-10889,3222,-26404
-2708,15999,-1568,-828,68,-1408,-13423,1883,25988
-1820,15999,-599,-848,57,-1728,-13423,1883,25988
-1128,15999,2101,-916,68,-2000,-14943,2037,9846
-613,15999,3111,-953,145,-2000,-15450,4237,9813
1384,15999,1289,-957,204,-2000,-15703,6449,9715
3511,15999,1447,-1269,237,-2000,-20771,7417,9783
5128,15999,3062,-1875,293,-2000,-30654,8941,10035
13320,15999,-2408,-2000,344,-2000,-32427,10357,9701
15999,15999,-4806,-2000,312,-2000,-32427,8945,10118
13955,15999,-7240,-2000,338,-2000,-32427,9886,9987
15999,15999,-8412,-2000,472,-2000,-32427,14124,9800
15999,15999,-16000,-2000,-31,-2000,-32427,-941,9694
7583,-980,-16000,-1317,1969,-2000,-21531,-5898,9699
15999,-16000,-16000,-734,114,-2000,-12156,3749,9824
4113,15999,-16000,699,1741,-1507,-12156,3749,9824
15999,15999,205,-332,1507,-1216,-12156,3749,9824
-95,15999,-16000,-549,1100,-1765,-12156,3749,9824
8019,8291,-16000,-16,556,-1321,-12156,3749,9824
9949,14162,-9798,211,41,-592,-12156,3749,9824
9851,15234,-3087,103,-125,-224,1527,-3950,-6132
9460,7830,-1435,120,-45,-92,1527,-3950,-6132
