-2798,7353,58,-42,-62,-38,-759,-1743,-1308
-2404,7119,179,-35,-60,-44,-759,-1743,-1308
-2384,7085,267,-25,-59,-41,-759,-1743,-1308
-2847,7181,388,-15,-56,-32,-759,-1743,-1308
-3054,7160,546,-3,-54,-16,-246,-1509,-661
-2902,7291,892,2,-46,7,6,-1338,10
-2859,7244,898,6,-26,23,6,-1338,10
-2658,7263,638,11,-10,34,6,-115,1014
-2599,7425,400,15,-2,38,260,-463,1251
-2550,7513,322,19,4,35,260,102,986
-2912,7685,453,25,9,36,260,102,986
-3046,8109,447,26,10,39,260,102,986
-2906,8111,240,25,8,39,260,102,986
-2755,8048,123,17,2,26,260,102,986
-2603,8060,185,9,-1,12,6,-182,395
-2708,7927,333,4,-2,3,6,-331,368
-2779,7806,371,12,-3,-3,6,-331,368
-2794,7755,453,12,-1,0,6,-331,368
-2826,7658,394,20,0,-1,6,-331,368
-2716,7728,445,27,2,-3,260,360,-359
-2705,7736,435,31,9,3,260,360,-359
-2833,7744,341,34,11,7,260,360,-359
-2845,7787,238,36,9,6,513,143,260
-2675,7712,304,37,11,7,513,143,260
-2916,7636,259,39,10,14,513,143,260
-3068,7488,93,37,6,20,513,185,615
-2937,7478,162,40,0,21,513,285,458
-2873,7500,169,42,-4,18,513,-136,739
-2863,7464,181,45,-7,19,513,-136,739
-2917,7408,271,54,-10,16,513,-136,739
-2697,7421,330,63,-7,12,1020,-435,233
-2734,7429,392,74,-5,18,1020,-108,731
-2880,7404,351,85,0,21,1273,-233,869
-2753,7226,357,97,0,35,1273,-233,869
-2998,7263,365,113,1,47,1780,137,1354
-2777,7091,273,128,0,52,1780,137,1354
-2539,7091,257,147,5,51,2287,204,1472
-2544,7169,363,168,9,50,2287,204,1472
-2550,7103,277,197,25,60,2287,204,1472
-2837,7220,392,217,39,68,2287,204,1472
-2712,6921,66,236,50,80,3807,1489,2294
-2896,6523,-384,251,51,101,3807,1489,2294
-2626,7164,324,270,41,91,4314,1094,2461
-2507,7580,277,293,48,104,4568,1767,2660
-3068,8285,-269,292,46,120,4568,1272,3466
-2884,8710,-361,262,26,133,4568,1272,3466
-2720,9171,-103,224,15,138,3554,182,3920
-2763,9562,-283,196,1,126,3554,182,3920
-3052,9484,-669,135,-13,110,2034,-167,3117
-2779,9123,-636,82,-28,93,1273,-803,2265
-2578,9068,-558,46,-34,71,1273,-803,2265
-2507,8751,-587,8,-36,49,6,-1147,1585
-2445,8455,-269,-4,-33,37,-246,-1086,1240
-2363,8150,48,-3,-30,28,-246,-1086,1240
-2541,7701,7,7,-29,23,-246,-1086,1240
-2505,7685,-123,20,-31,18,260,-1261,867
-2722,7765,-197,28,-31,20,260,-1261,867
-2714,7919,-142,32,-33,25,260,-1261,867
-2769,8029,-328,27,-39,22,260,-1061,634
-2427,8078,-312,17,-44,14,260,-1342,80
-2509,8150,-404,8,-40,9,6,-1169,184
