-3890,7472,-56,12,14,-6,-14690,-13162,-7284
-4230,7601,35,11,18,-9,-14690,-13162,-7284
-4250,7806,-52,6,17,-7,-14690,-13162,-7284
-4224,7849,-212,2,11,-13,-14690,-13162,-7284
-4160,7666,13,1,3,-18,6,58,-766
-4167,7392,281,5,-1,-23,6,-307,-465
-4066,7312,462,13,0,-24,6,391,-870
-4054,7255,429,22,5,-25,6,391,-870
-4189,7210,390,27,5,-25,260,345,-715
-4195,7375,210,31,1,-25,513,9,-835
-4208,7544,89,35,-2,-26,513,9,-835
-4285,7722,3,36,-15,-30,513,9,-835
-4101,7757,-91,38,-36,-38,513,9,-835
-4203,7863,-240,46,-61,-47,513,9,-835
-4478,7751,-93,47,-91,-53,513,9,-835
-4406,7658,60,53,-104,-54,767,-3089,-1598
-4265,7554,191,60,-107,-57,767,-3089,-1598
-4390,7363,359,67,-103,-54,1020,-3150,-1590
-4251,7283,398,72,-96,-48,1020,-2983,-1395
-4263,7332,308,80,-86,-41,1020,-2983,-1395
-4210,7287,306,80,-78,-32,1020,-2983,-1395
-4277,7265,339,83,-67,-29,1020,-2983,-1395
-4146,7359,390,81,-58,-25,1020,-2983,-1395
-4173,7078,275,80,-51,-14,1020,-2983,-1395
-4183,7199,277,79,-45,-8,1020,-2983,-1395
-4392,7291,0,77,-34,-5,1020,-2983,-1395
-4404,7417,-109,73,-28,-1,1020,-2983,-1395
-4433,7472,-335,65,-25,1,1020,-849,165
-4402,7455,-373,60,-24,1,1020,-849,165
-4490,7496,-312,51,-26,5,1020,-849,165
-4492,7425,-425,43,-29,6,1020,-849,165
-4421,7427,-292,33,-33,9,513,-1346,359
-4464,7390,-158,23,-39,12,260,-1184,199
-4406,7269,-60,18,-41,15,260,-1316,599
-4316,7175,-44,13,-40,17,6,-1018,623
-4091,7179,44,8,-37,19,6,-1018,623
-4191,7177,150,7,-33,23,6,-1182,795
-4208,7304,140,3,-25,23,6,-838,589
-4205,7468,27,4,-18,24,6,-809,794
-4195,7623,21,0,-13,23,6,-448,497
-4169,7738,7,-1,-14,23,-246,-53,478
-4062,7855,-21,-4,-10,19,-246,-53,478
-3996,7919,11,-3,-7,14,-246,-97,231
-3949,7867,37,-3,-2,5,-246,-110,369
