-2998,8423,-214,-168,-19,-174,-2786,-834,-4906
-3039,8695,-312,-168,-31,-185,-2786,-834,-4906
-3228,8500,-539,-172,-47,-203,-3033,-1417,-5699
-3236,8773,-294,-170,-85,-234,-2780,-2777,-6301
-3169,8533,-130,-177,-95,-269,-3033,-2999,-7478
-3107,9335,765,-174,-100,-300,-3033,-2892,-8491
-3207,8421,89,-164,-95,-313,-3033,-2892,-8491
-3246,8847,460,-154,-97,-322,-3033,-2892,-8491
-2931,8892,640,-159,-89,-319,-2780,-2444,-9034
-2996,9173,960,-159,-64,-349,-2780,-1978,-9648
-3205,10205,1958,-185,-18,-385,-3033,-886,-10556
-3117,10330,2078,-203,19,-412,-3540,926,-11664
-2095,11162,2835,-290,50,-454,-3540,926,-11664
-2451,9275,226,-279,112,-492,-3540,926,-11664
-3751,11285,-382,-173,119,-576,-3033,3718,-15850
-3011,14019,1304,-248,121,-665,-3033,3718,-15850
-2734,14181,1300,-340,157,-754,-3033,3718,-15850
-3521,15443,337,-384,148,-882,-6327,4424,-24636
-4601,15999,-294,-438,169,-1008,-6327,4424,-24636
-1955,15999,-66,-496,150,-1204,-6327,4424,-24636
-3728,15999,-23,-534,152,-1370,-6327,4424,-24636
-3136,15999,933,-626,156,-1597,-6327,4424,-24636
-2175,15999,1947,-755,164,-1842,-6327,4424,-24636
-2363,15999,470,-908,222,-2000,-14943,6995,9791
-1437,15999,1476,-1139,242,-2000,-18491,7098,9911
-5171,15999,2414,-1564,238,-2000,-25586,7466,9800
-486,15999,2892,-2000,209,-2000,-32427,6120,9873
1308,15999,3404,-2000,264,-2000,-32427,7532,10093
2669,15999,-5669,-2000,448,-2000,-32427,13182,9992
9212,15999,-3636,-2000,321,-2000,-32427,9416,9943
10169,15999,-4283,-2000,453,-2000,-32427,13653,9703
15999,15999,-9212,-2000,416,-2000,-32427,12241,9967
9708,15999,-10816,-1268,614,-2000,-20771,18740,9825
12857,15999,-1562,-941,661,-1913,-15450,20138,12012
9380,15999,-1191,-1132,812,-1949,-15450,20138,12012
8572,15999,-5277,-1133,849,-1941,-15450,20138,12012
9154,15999,-6619,-928,795,-1766,-15196,23812,16186
8523,15999,-6123,-763,664,-1446,-12409,19851,25185
8253,15999,-4980,-783,532,-1177,-12409,19851,25185
7859,15191,-6511,-765,425,-976,-12409,12728,-27391
8171,11468,-7531,-653,332,-773,-12409,12728,-27391
9238,7775,-8150,-517,262,-499,-12409,12728,-27391
10287,4740,-8763,-349,231,-164,-5821,6887,-4450
10962,1968,-9648,-121,237,160,-5821,6887,-4450
11666,87,-10021,154,270,473,2287,8432,13229
12123,-1746,-10054,434,328,782,2287,8432,13229
12003,-2355,-10281,694,391,1110,11156,11981,31016
11306,-2601,-10451,928,416,1414,14957,12437,-25971
10498,-2451,-10121,1153,405,1697,18504,12165,-18006
9533,-1056,-8527,1317,373,1952,21292,10972,-11034
8810,222,-6439,1398,338,1999,21292,10972,-11034
8044,753,-5000,1445,313,1999,21292,10972,-11034
7123,1429,-3382,1501,315,1999,21292,10972,-11034
6279,2675,-1619,1523,338,1999,21292,10972,-11034
4974,3285,-765,1510,371,1999,21292,10972,-11034
3253,3261,-267,1500,388,1999,21292,10972,-11034
1394,3427,636,1475,395,1999,21292,10972,-11034
-740,3173,1224,1432,376,1999,21292,10972,-11034
-3021,2296,1853,1395,328,1999,21292,10972,-11034
-5595,2000,3412,1343,261,1999,21292,10972,-11034
-7425,1566,5388,1257,175,1999,21292,10972,-11034
-8595,1490,8044,1119,121,1999,21292,10972,-11034
-9783,306,9201,956,126,1999,21292,10972,-11034
-10642,-1890,8625,835,163,1973,13436,4932,-10354
-10843,-5498,7474,805,202,1972,13436,4932,-10354
-12603,-5242,6271,778,199,1999,13436,4932,-10354
-15912,-4087,5089,693,140,1999,13436,4932,-10354
-16000,-2591,4500,593,53,1999,13436,4932,-10354
-16000,-1142,4408,462,-32,1999,13436,4932,-10354
-16000,-808,4113,309,-105,1826,13436,4932,-10354
-16000,-1042,3988,199,-151,1696,3047,-4353,-18289
-16000,-265,3888,128,-162,1568,2034,-5061,-21632
-16000,1619,3945,97,-134,1395,1527,-4117,-26527
-16000,4822,4410,28,-66,1134,1527,-4117,-26527
-16000,6234,3595,-61,9,835,1527,-4117,-26527
-16000,6544,1945,-102,72,522,1527,-4117,-26527
-16000,6240,64,-92,113,241,-1513,3326,6650
-16000,4757,-1126,-16,103,79,-499,3257,2464
-16000,5390,-1777,43,27,5,513,827,342
-16000,6253,-2232,43,-97,-63,513,827,342
-16000,6050,-2669,14,-272,-139,513,827,342
-16000,5466,-2490,-28,-499,-230,-499,-14995,-6531
-16000,14072,-5994,-296,-974,-167,-499,-14995,-6531
-16000,15999,5769,-2000,-2000,1999,-499,-14995,-6531
15999,15999,15999,456,-713,1999,-499,-14995,-6531
15999,-9939,15999,757,-475,1374,12169,-14368,-27326
15999,15999,-8675,240,390,-1029,3807,11496,-28362
-6876,15999,-11746,-607,235,-1849,3807,11496,-28362
-5392,12955,-3664,-1015,-8,-711,-16463,-463,-19885
-5732,-1507,869,-1463,-140,-736,-16463,-463,-19885
-2539,-8593,8085,-775,-158,-246,-12662,-5006,-6606
-1923,8980,841,65,-65,-44,-12662,-5006,-6606
-1068,11162,-296,-142,-1,-169,-12662,-5006,-6606
-3740,11699,-398,-64,-2,-289,-1260,-51,-7930
-3730,15999,-6240,-469,-42,-495,-7848,-954,-13846
-1353,5820,2750,-785,-61,-604,-12916,-1550,-16992
-2472,4570,3154,-369,-27,-581,-12916,-1550,-16992
-2730,8080,-462,-251,-49,-482,-4300,-1443,-13159
-2253,11597,134,-257,-51,-529,-4300,-1631,-14534
-5916,14222,-1341,-362,-97,-550,-4300,-1631,-14534
-4031,11951,-205,-315,-243,-681,-4300,-1631,-14534
-3146,15999,-1388,-484,-218,-843,-8101,-6138,-23559
-9564,15999,-246,-446,-15,-1078,-8101,-6138,-23559
-113,15999,2912,-96,45,-1207,-8101,-6138,-23559
-1150,15999,10628,352,115,-1692,5581,3556,18139
-332,15999,12818,222,284,-2000,3554,8586,9771
730,15999,2216,382,324,-2000,6088,9655,10016
3128,15999,1417,181,378,-2000,2794,11593,9776
7912,15999,-8105,214,85,-2000,3301,2703,9902
4542,15999,-12923,371,-338,-2000,5835,-9980,9830
7437,15999,-10994,302,-856,-2000,4821,-25739,9769
12634,15999,-593,-640,-616,-2000,-10635,-18363,9928
9074,15999,6083,-1716,-439,-2000,-27866,-13572,10066
-3976,15999,-4623,-2000,-5,-2000,-32427,-470,9975
-9503,15999,-115,-2000,31,-2000,-32427,941,9696
4955,15999,-11648,-2000,-111,-2000,-32427,-3766,10072
6824,-9429,-16000,-2000,-538,-2000,-32427,-16478,9917
-962,-5490,-16000,-2000,-766,-2000,-32427,-23540,10100
-3476,-16000,-16000,-95,-1041,-2000,-1766,-31124,9846
7421,8757,-14558,1044,-881,-852,-1766,-31124,9846
9808,15999,-5433,1139,-600,-1213,-1766,-31124,9846
5960,15999,5199,562,-234,-769,8875,-6600,-21814
4894,15999,7251,-424,317,-1090,8875,-6600,-21814
2490,15999,68,-1186,719,-1310,-19251,21693,28918
2255,15999,-6896,-1373,951,-1489,-22291,28292,24030
525,15999,-11720,-1045,1052,-1683,-22291,28292,24030
-2636,11923,-11671,-408,1024,-1722,-6834,31008,17357
-6384,12732,-7863,127,906,-1639,2034,27391,19736
-10591,15999,-3240,281,717,-1487,4568,21206,24038
-13095,15999,1675,116,542,-1395,4568,21206,24038
-13941,15999,3695,-10,440,-1442,4568,21206,24038
-15230,15999,4791,32,366,-1511,4568,21206,24038
-16000,15999,7099,148,306,-1536,2287,9175,22598
-15820,15999,9923,216,287,-1589,3301,8879,21217
-14425,15999,12187,200,278,-1582,3047,8393,21398
-12472,15999,14738,70,298,-1505,1020,9182,23266
-7402,15999,15999,-107,360,-1481,-1766,10872,24128
-621,15999,15999,-514,534,-1382,-8355,16042,26794
6998,15999,15999,-1344,768,-1142,-22038,23514,-32200
7132,15999,8699,-2000,825,-582,-32427,24482,-16210
6751,7521,-3300,-2000,679,81,-32427,20244,2406
5455,-8425,-14060,-2000,383,828,-32427,20244,2406
6064,-16000,-16000,-1515,-16,1515,-32427,20244,2406
6472,-13818,-15183,-778,-352,1999,-32427,20244,2406
8939,-9105,-10757,-419,-550,1999,-32427,20244,2406
10335,-8173,-7833,-456,-644,1999,-32427,20244,2406
10052,-8554,-9214,-448,-671,1999,-32427,20244,2406
10962,-13712,-13207,-287,-716,1999,-32427,20244,2406
11710,-12419,-13605,-9,-739,1999,-32427,20244,2406
12140,-12871,-15388,324,-768,1999,-32427,20244,2406
11822,-5970,-13218,673,-813,1999,-32427,20244,2406
12669,-312,-8464,875,-794,1999,-32427,20244,2406
11769,3888,-6423,917,-694,1999,-32427,20244,2406
10000,5166,-5845,946,-570,1999,-32427,20244,2406
8009,7496,-5257,1038,-426,1999,-32427,20244,2406
7046,9472,-3259,1088,-240,1999,-32427,20244,2406
5333,11121,-2589,1030,-22,1999,-32427,20244,2406
3775,9035,-3636,1008,216,1999,-32427,20244,2406
517,6267,-6148,1189,412,1999,-32427,20244,2406
-2759,3425,-8322,1434,475,1999,-32427,20244,2406
-8226,2550,-10966,1593,359,1999,-32427,20244,2406
-11357,-1183,-11222,1700,120,1999,-32427,20244,2406
-14433,-5126,-11265,1749,-239,1999,-32427,20244,2406
-14468,-8839,-7423,1817,-559,1999,-32427,20244,2406
-13808,-10115,-2714,1804,-780,1999,-32427,20244,2406
-12648,-11257,2539,1714,-866,1999,-32427,20244,2406
-12775,-11345,6601,1581,-845,1999,-32427,20244,2406
-14119,-10712,10056,1440,-760,1999,-32427,20244,2406
-14943,-9671,12255,1276,-627,1999,-32427,20244,2406
-16000,-7085,13125,1129,-492,1999,-32427,20244,2406
-16000,-3232,13867,994,-372,1999,-32427,20244,2406
-16000,2517,13689,847,-285,1999,-32427,20244,2406
-16000,8130,13462,651,-226,1999,-32427,20244,2406
-16000,12685,12857,404,-213,1999,-32427,20244,2406
-16000,15201,9515,137,-351,1999,-32427,20244,2406
-16000,15999,9556,-138,-440,1496,-2273,-13596,-23742
-16000,14144,9351,-184,-433,1286,-2273,-13596,-23742
-16000,15888,9607,-187,-404,950,-2273,-13596,-23742
-16000,15999,11496,-192,-292,594,-2273,-13596,-23742
-16000,15999,11285,-238,-87,198,-4047,-2468,5423
-16000,13890,10769,-256,191,-209,-4300,5914,-5990
-16000,9191,8263,-151,446,-657,-4300,5914,-5990
-16000,4675,6050,-65,557,-939,-1260,16858,-26331
-16000,671,3574,-174,582,-1156,-1260,16858,-26331
-16000,-2390,29,-328,580,-1565,-5567,17876,21531
-16000,15999,-9898,-2000,141,-2000,-32427,4237,9701
-16000,14925,15999,-2000,-1916,762,-32427,7627,21084
15999,-800,9568,70,851,1999,-32427,7627,21084
12992,15999,4013,-2000,1548,-2000,-32427,-18926,9728
-15451,-16000,2935,-402,518,-1100,-6581,15641,-30897
12658,-2224,6791,782,21,-820,-6581,15641,-30897
-4269,14107,-8378,519,-24,-449,8369,-812,-12477
-9765,1207,2707,828,268,-827,13436,8020,-23034
-8142,15999,-12525,353,70,-959,5581,2175,-26820
-5373,13132,-1111,-423,-209,-1167,5581,2175,-26820
-4263,15999,-404,882,-547,-1465,5581,2175,-26820
-11492,15999,10082,663,-218,-1930,5581,2175,-26820
-382,15999,13369,516,-70,-2000,8369,-2313,9887
-1,15999,15326,280,270,-2000,4314,8448,9824
4763,15999,10810,72,453,-2000,1020,13480,10120
5654,15999,-9232,622,294,-2000,9889,8882,10054
15999,15999,-5886,714,-211,-2000,11409,-6258,9890
15999,15999,-6007,-467,-188,-2000,-7594,-6091,10100
3712,15999,-8568,-1579,462,-2000,-25839,14080,9946
-4599,15999,-16000,-865,870,-2000,-14183,26194,10006
-5871,15999,-1666,243,337,-2000,3807,10172,9941
-11400,15999,-3011,-810,-82,-2000,-13169,-2756,9992
-2992,15999,-4316,-2000,-590,-2000,-32427,-17890,9781
7898,15999,-4878,-2000,-746,-2000,-32427,-22598,9779
-6539,8626,-16000,-2000,19,-2000,-32427,470,9793
-5189,-16000,-16000,-2000,22,-2000,-32427,470,9868
-507,-14457,-16000,-140,-53,-1264,-2273,-1868,30436
-8539,8263,-16000,1041,-40,-1603,-2273,-1868,30436
-11191,15999,-16000,1999,-363,-1453,-2273,-1868,30436
-14427,15999,-9371,1999,-610,-1886,-2273,-1868,30436
-11955,15999,-29,1999,-808,-2000,32188,-24013,9812
-7939,15999,2560,1196,-961,-2000,19265,-28921,9899
-6498,15999,136,188,-1145,-2000,3047,30719,9974
-4634,15999,-70,-697,-1264,-2000,-11395,27559,9716
-2412,15999,-2162,-1211,-1228,-2000,-19758,28547,9858
-759,15999,-3173,-1284,-1101,-2000,-21025,32468,9912
-226,15999,-1878,-1041,-912,-2000,-16970,-27621,9962
-107,15999,1005,-670,-653,-2000,-10889,-19726,9776
464,15999,5425,-374,-326,-2000,-6074,-9872,9740
-138,15999,9513,-239,34,-2000,-4047,1246,9769
11,15999,15105,-336,452,-1738,-5567,13414,17084
-943,15999,15999,-579,912,-1254,-5567,13414,17084
-115,15999,15330,-851,1331,-903,-13929,-25281,-25211
1308,15999,11173,-1018,1653,-690,-16717,-15712,-19283
2927,15999,8689,-1005,1841,-499,-16717,-15712,-19283
5417,15999,6029,-985,1872,-293,-16717,-15712,-19283
6000,14162,777,-1085,1725,11,-16717,-15712,-19283
8328,6283,-2031,-1206,1386,313,-19758,-23723,9055
15999,-8167,-5978,-1281,935,624,-21025,28244,17388
15999,-13466,-12927,-888,571,1405,-21025,28244,17388
15999,-15759,-16000,-513,-231,1999,-21025,28244,17388
15999,-16000,-15500,-146,-790,1999,-21025,28244,17388
15999,-16000,-8796,-529,-977,1999,-21025,28244,17388
15999,-16000,-9521,-641,-1027,1999,-21025,28244,17388
15999,-9228,-8121,-194,-920,1999,-21025,28244,17388
15999,-1796,-4599,276,-641,1999,-21025,28244,17388
15999,8816,-5789,539,-383,1999,-21025,28244,17388
15824,15191,-5037,610,-252,1999,-21025,28244,17388
12339,15999,-4656,579,-194,1999,-21025,28244,17388
8882,15999,-3998,559,-185,1999,-21025,28244,17388
6703,15999,-3669,544,-162,1999,-21025,28244,17388
4126,15999,-1437,436,-159,1999,-21025,28244,17388
2722,15999,-1423,248,-144,1999,-21025,28244,17388
-576,15999,-4873,78,-130,1999,-21025,28244,17388
-5792,15999,-11105,65,-242,1999,-21025,28244,17388
-7703,11003,-16000,322,-683,1999,-21025,28244,17388
-16000,4000,-16000,814,-1115,1999,-21025,28244,17388
-16000,-74,-16000,1326,-1359,1999,-21025,28244,17388
-16000,-3699,-13234,1712,-1582,1999,-21025,28244,17388
-16000,-5962,-2507,1932,-1595,1999,-21025,28244,17388
-14818,-6701,7111,1999,-1322,1999,-21025,28244,17388
-15175,-6449,13281,1999,-867,1999,-21025,28244,17388
-16000,-3771,15999,1999,-333,1999,-21025,28244,17388
-16000,1730,15999,1897,137,1999,-21025,28244,17388
-16000,4339,15890,1538,460,1999,-21025,28244,17388
-16000,4705,11613,1158,484,1999,-21025,28244,17388
-16000,8152,7724,816,238,1999,-21025,28244,17388
-16000,9125,6738,577,-52,1999,-21025,28244,17388
-16000,11560,6947,496,-298,1999,-21025,28244,17388
-16000,15999,7128,355,-511,1999,-21025,28244,17388
-16000,15999,7503,112,-698,1864,-21025,28244,17388
-16000,15999,10125,-24,-664,1008,-21025,28244,17388
-16000,15999,10105,-43,-474,358,-753,-14482,9876
-16000,15999,8011,-49,-252,-53,-1006,-7599,-1382
-16000,15999,5056,11,-9,-477,-1006,-7599,-1382
-16000,13955,3712,223,253,-856,-1006,-7599,-1382
-16000,15298,1373,382,449,-1340,6088,13399,28349
-16000,11603,-2609,378,460,-1836,6088,13399,28349
-16000,5189,-3880,515,378,-2000,8115,11751,9793
-16000,1744,-1,605,277,-2000,9636,8358,10032
-16000,15999,15999,-2000,-2000,-1076,-32427,5273,-30106
15999,-16000,2304,-2000,-2000,-1126,-32427,5273,-31851
15999,-16000,15999,-1871,1624,1424,-30400,-16942,-25397
15999,15999,-683,714,-453,-2000,11409,-13791,10101
-16000,-16000,15999,-791,351,-2000,-12916,10525,9905
2835,15999,-12841,1204,-25,101,19518,-908,2774
-9048,15999,-3976,-487,30,-867,19518,-908,2774
-6035,2765,3011,-115,193,-945,-2020,5929,-26436
-9728,15999,-7912,288,-41,-1111,4568,-1195,-31265
-12330,15999,-14968,-465,-498,-1253,4568,-1195,-31265
5609,1560,14677,344,-180,-1787,4568,-1195,-31265
-16000,15999,-3437,1317,113,-1994,21292,3459,9803
916,15999,15999,619,64,-2000,9889,2197,9755
-3931,15999,-8900,-866,671,-2000,-14183,20036,10108
10445,15999,15999,606,848,-2000,9636,25793,9807
15999,15999,14712,424,1282,-2000,6848,-26836,9735
15999,15999,-3564,175,1035,-2000,2794,31192,9807
15999,15999,-5152,-315,1173,-2000,-5314,-29842,9730
-1859,15999,3193,-665,1048,-2000,-10889,31740,9737
-8777,15999,-5322,-274,1570,-2000,-4554,-18253,9897
-16000,15999,9232,-766,736,-2000,-12662,22560,9738
2902,15999,-5707,-1707,248,-2000,-27866,7387,10071
6048,7267,-7634,-2000,149,-2000,-32427,4237,9924
-16000,5246,-16000,-2000,361,-2000,-32427,10828,9747
-16000,15999,-16000,-1362,75,-1606,-32427,10828,9747
-16000,15999,-16000,-197,-61,-2000,-3287,-1726,9720
-16000,15999,-16000,290,-359,-2000,4568,-10538,9691
-11552,15999,-13886,650,-618,-2000,10396,-18527,9878
-5957,15999,-8523,701,-907,-2000,11156,-27360,10100
-1394,15999,-5402,393,-1151,-2000,6341,30776,9827
1230,15999,-3480,-129,-1273,-2000,-2273,27274,9890
2445,15999,-3125,-649,-1289,-2000,-10635,26658,9899
